EVENT,META,WEEK,DATE,RESULT,POINTS,PLAYER,URL,ARCHETYPE,COLOR,COMPANION
Modern Preliminary,LastOkoDays,5,2020-01-07,4-1,12,Coly2,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-08#coly_-,Mono Red Prowess,R,
Modern Preliminary,LastOkoDays,5,2020-01-07,3-2,9,fradev1988,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-08#fradev_-,Electro Balance,UR,
Modern Preliminary,LastOkoDays,5,2020-01-07,3-2,9,_Tia93_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-08#_tia__-,Primeval Titan,UBG,
Modern Preliminary,LastOkoDays,5,2020-01-07,3-2,9,iDaveW,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-08#idavew_-,Infect,UG,
Modern Preliminary,LastOkoDays,5,2020-01-07,3-2,9,Malakxy,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-08#malakxy_-,Bogles,WG,
Modern Preliminary,LastOkoDays,5,2020-01-07,3-2,9,_Shatun_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-08#_shatun__-,Burn,R,
Modern Preliminary,LastOkoDays,5,2020-01-07,3-2,9,emorton13,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-08#emorton_-,Spirits,WU,
Modern Preliminary,LastOkoDays,5,2020-01-08,5-0,15,Coly2,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-09#coly_-,Mono Red Prowess,R,
Modern Preliminary,LastOkoDays,5,2020-01-08,4-1,12,zman2340,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-09#zman_-,Thopter Urza,UBG,
Modern Preliminary,LastOkoDays,5,2020-01-08,4-1,12,FunkiMunki,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-09#funkimunki_-,Urza Oko,URG,
Modern Preliminary,LastOkoDays,5,2020-01-08,4-1,12,JustBurn420,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-09#justburn_-,Slivers,WUBRG,
Modern Preliminary,LastOkoDays,5,2020-01-08,4-1,12,Oderus Urungus,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-09#oderus_urungus_-,Mono Red Prowess,R,
Modern Preliminary,LastOkoDays,5,2020-01-08,4-1,12,xfile,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-09#xfile_-,Eldrazi Tron,G,
Modern Preliminary,LastOkoDays,5,2020-01-08,4-1,12,McWinSauce,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-09#mcwinsauce_-,Bant Control,WUG,
Modern Preliminary,LastOkoDays,5,2020-01-08,3-2,9,pepeisra,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-09#pepeisra_-,Urza Oko,URG,
Modern Preliminary,LastOkoDays,5,2020-01-08,3-2,9,Butakov,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-09#butakov_-,Eldrazi Tron,C,
Modern Preliminary,LastOkoDays,5,2020-01-08,3-2,9,Giaws,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-09#giaws_-,Grixis Shadow,UBR,
Modern Preliminary,LastOkoDays,5,2020-01-08,3-2,9,_Shatun_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-09#_shatun__-,Bogles,WG,
Modern Preliminary,LastOkoDays,5,2020-01-08,3-2,9,limp22,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-09#limp_-,Bant Midrange,WUG,
Modern Preliminary,LastOkoDays,5,2020-01-08,3-2,9,CADYstrophic,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-09#cadystrophic_-,Cheeri 0s,WUBRG,
Modern Preliminary,LastOkoDays,5,2020-01-08,3-2,9,Folero,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-09#folero_-,Infect,UG,
Modern Preliminary,LastOkoDays,5,2020-01-08,3-2,9,ACG88,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-09#acg_-,Titan Shift,RG,
Modern Preliminary,LastOkoDays,5,2020-01-08,3-2,9,aaronsolon,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-09#aaronsolon_-,Gifts Storm,UR,
Modern Preliminary,LastOkoDays,5,2020-01-08,3-2,9,SourceOdin,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-09#sourceodin_-,Urza Oko,WUG,
Modern Preliminary,LastOkoDays,5,2020-01-08,3-2,9,Morenothings,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-09#morenothings_-,Urza Oko,WUG,
Modern Preliminary,LastOkoDays,5,2020-01-09,5-0,15,Toastxp,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#toastxp_-,Urza Oko,URG,
Modern Preliminary,LastOkoDays,5,2020-01-09,5-0,15,122pablo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#pablo_-,Ascendancy Combo,WURG,
Modern Preliminary,LastOkoDays,5,2020-01-09,4-1,12,Zacherry124,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#zacherry_-,Bant Midrange,WUG,
Modern Preliminary,LastOkoDays,5,2020-01-09,4-1,12,_Shatun_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#_shatun__-,Mono Red Prowess,R,
Modern Preliminary,LastOkoDays,5,2020-01-09,4-1,12,fradev1988,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#fradev_-,Electro Balance,UR,
Modern Preliminary,LastOkoDays,5,2020-01-09,4-1,12,yamakiller,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#yamakiller_-,Eldrazi Tron,G,
Modern Preliminary,LastOkoDays,5,2020-01-09,4-1,12,uwata,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#uwata_-,Ad Nauseam,WUB,
Modern Preliminary,LastOkoDays,5,2020-01-09,4-1,12,qbturtle15,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#qbturtle_-,Jund Midrange,BRG,
Modern Preliminary,LastOkoDays,5,2020-01-09,3-2,9,Ivan_Catanduva_Br,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#ivan_catanduva_br_-,Bant Midrange,WUG,
Modern Preliminary,LastOkoDays,5,2020-01-09,3-2,9,karatedom,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#karatedom_-,Urza Oko,UBG,
Modern Preliminary,LastOkoDays,5,2020-01-09,3-2,9,Butakov,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#butakov_-,Eldrazi Tron,C,
Modern Preliminary,LastOkoDays,5,2020-01-09,3-2,9,armstrong36,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#armstrong_-,Sun And Moon,WR,
Modern Preliminary,LastOkoDays,5,2020-01-09,3-2,9,Nammersquats,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#nammersquats_-,Urza Oko,UG,
Modern Preliminary,LastOkoDays,5,2020-01-09,3-2,9,Albimtg,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#albimtg_-,UBRG Shadow,UBRG,
Modern Preliminary,LastOkoDays,5,2020-01-09,3-2,9,Moyashi01,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#moyashi_-,Grixis Shadow,UBR,
Modern Preliminary,LastOkoDays,5,2020-01-09,3-2,9,TombSimon,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#tombsimon_-,Mono Red Prowess,R,
Modern Preliminary,LastOkoDays,5,2020-01-09,3-2,9,tangrams,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#tangrams_-,Eldrazi Tron,G,
Modern Preliminary,LastOkoDays,5,2020-01-09,3-2,9,plasticman,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#plasticman_-,Bogles,WG,
Modern Preliminary,LastOkoDays,5,2020-01-09,3-2,9,Rukzah,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#rukzah_-,Amulet Titan,UG,
Modern Preliminary,LastOkoDays,5,2020-01-09,3-2,9,Antarctica,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#antarctica_-,Spirits,WUG,
Modern Preliminary,LastOkoDays,5,2020-01-09,3-2,9,Kazuga,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-10#kazuga_-,Mono Red Prowess,R,
Modern Preliminary,LastOkoDays,5,2020-01-10,5-0,15,Shadowz2005,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-11#shadowz_-,Mono Red Prowess,R,
Modern Preliminary,LastOkoDays,5,2020-01-10,4-1,12,Icteridae,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-11#icteridae_-,Eldrazi Tron,G,
Modern Preliminary,LastOkoDays,5,2020-01-10,4-1,12,Zacherry124,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-11#zacherry_-,Urza Oko,URG,
Modern Preliminary,LastOkoDays,5,2020-01-10,4-1,12,NuBlkAu,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-11#nublkau_-,Eldrazi Tron,C,
Modern Preliminary,LastOkoDays,5,2020-01-10,4-1,12,Sideshowsc,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-11#sideshowsc_-,Scapeshift,WURG,
Modern Preliminary,LastOkoDays,5,2020-01-10,4-1,12,yamakiller,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-11#yamakiller_-,Eldrazi Tron,G,
Modern Preliminary,LastOkoDays,5,2020-01-10,3-2,9,SourceOdin,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-11#sourceodin_-,Urza Oko,WUG,
Modern Preliminary,LastOkoDays,5,2020-01-10,3-2,9,Oderus Urungus,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-11#oderus_urungus_-,Urza Oko,UBG,
Modern Preliminary,LastOkoDays,5,2020-01-10,3-2,9,gyyby297,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-11#gyyby_-,Thopter Urza,UBG,
Modern Preliminary,LastOkoDays,5,2020-01-10,3-2,9,dillyg10,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-11#dillyg_-,Bant Midrange,WUG,
Modern Preliminary,LastOkoDays,5,2020-01-10,3-2,9,SoulStrong,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-11#soulstrong_-,Urza Oko,UBG,
Modern Preliminary,LastOkoDays,5,2020-01-10,3-2,9,TaylorSpain,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-11#taylorspain_-,Urza Oko,WUG,
Modern Preliminary,LastOkoDays,5,2020-01-10,3-2,9,__matsugan,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-11#__matsugan_-,Neobrand,UG,
Modern Preliminary,LastOkoDays,5,2020-01-10,3-2,9,Kev_1414,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-11#kev__-,Urza Oko,UBG,
Modern Preliminary,LastOkoDays,5,2020-01-10,3-2,9,Manofbone,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-11#manofbone_-,Gifts Storm,UR,
Modern Challenge,LastOkoDays,5,2020-01-11,1st Place,18,Sodeq,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#sodeq_st_place,Dredge,BRG,
Modern Challenge,LastOkoDays,5,2020-01-11,2nd Place,18,SourceOdin,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#sourceodin_nd_place,Urza Oko,URG,
Modern Challenge,LastOkoDays,5,2020-01-11,3rd Place,18,Gul_Dukat,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#gul_dukat_rd_place,Urza Oko,URG,
Modern Challenge,LastOkoDays,5,2020-01-11,4th Place,18,cityofcards,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#cityofcards_th_place,Eldrazi Tron,C,
Modern Challenge,LastOkoDays,5,2020-01-11,5th Place,18,PuntThenWhine,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#puntthenwhine_th_place,Amulet Titan,RG,
Modern Challenge,LastOkoDays,5,2020-01-11,6th Place,15,jschloss,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#jschloss_th_place,Golgari Midrange,BG,
Modern Challenge,LastOkoDays,5,2020-01-11,7th Place,15,LSMD,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#lsmd_th_place,Grixis Shadow,UBR,
Modern Challenge,LastOkoDays,5,2020-01-11,8th Place,15,Chefen,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#chefen_th_place,Eldrazi Tron,G,
Modern Challenge,LastOkoDays,5,2020-01-11,9th Place,15,GNT,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#gnt_th_place,Mono Red Prowess,R,
Modern Challenge,LastOkoDays,5,2020-01-11,10th Place,15,LoneCubone,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#lonecubone_th_place,Infect,WG,
Modern Challenge,LastOkoDays,5,2020-01-11,11th Place,15,Zacharee,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#zacharee_th_place,Devoted,WUG,
Modern Challenge,LastOkoDays,5,2020-01-11,12th Place,15,McWinSauce,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#mcwinsauce_th_place,Bant Control,WUG,
Modern Challenge,LastOkoDays,5,2020-01-11,13th Place,15,exoticherman,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#exoticherman_th_place,Infect,UG,
Modern Challenge,LastOkoDays,5,2020-01-11,14th Place,15,mrounds1216,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#mrounds_th_place,Paradoxical Urza,WUB,
Modern Challenge,LastOkoDays,5,2020-01-11,15th Place,15,Runeskjold,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#runeskjold_th_place,Electro Balance,UR,
Modern Challenge,LastOkoDays,5,2020-01-11,16th Place,15,Zxrogue,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#zxrogue_th_place,Niv To Light,WUBRG,
Modern Challenge,LastOkoDays,5,2020-01-11,17th Place,12,BorosCharm,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#boroscharm_th_place,Burn,WR,
Modern Challenge,LastOkoDays,5,2020-01-11,18th Place,12,Tyrannical,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#tyrannical_th_place,Eldrazi Tron,C,
Modern Challenge,LastOkoDays,5,2020-01-11,19th Place,12,Poderosisimo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#poderosisimo_th_place,Crabvine,UBG,
Modern Challenge,LastOkoDays,5,2020-01-11,20th Place,12,bladede,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#bladede_th_place,Green Tron,G,
Modern Challenge,LastOkoDays,5,2020-01-11,21st Place,12,PRGJJAR,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#prgjjar_st_place,Dredge,BRG,
Modern Challenge,LastOkoDays,5,2020-01-11,22nd Place,12,nahuel10,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#nahuel_nd_place,Burn,WR,
Modern Challenge,LastOkoDays,5,2020-01-11,23rd Place,12,Ivan_Catanduva_Br,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#ivan_catanduva_br_rd_place,Urza Oko,URG,
Modern Challenge,LastOkoDays,5,2020-01-11,24th Place,12,dillyg10,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#dillyg_th_place,Bant Midrange,WUG,
Modern Challenge,LastOkoDays,5,2020-01-11,25th Place,12,FromTheCrypt,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#fromthecrypt_th_place,Green Tron,G,
Modern Challenge,LastOkoDays,5,2020-01-11,26th Place,12,Twibs,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#twibs_th_place,Eldrazi Tron,C,
Modern Challenge,LastOkoDays,5,2020-01-11,27th Place,12,BananOlaf,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#bananolaf_th_place,Devoted,WUG,
Modern Challenge,LastOkoDays,5,2020-01-11,28th Place,12,AndreaMazzone,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#andreamazzone_th_place,Burn,WR,
Modern Challenge,LastOkoDays,5,2020-01-11,29th Place,12,genkytoro,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#genkytoro_th_place,Jund Midrange,BRG,
Modern Challenge,LastOkoDays,5,2020-01-11,30th Place,12,Tsunidae,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#tsunidae_th_place,Amulet Titan,UG,
Modern Challenge,LastOkoDays,5,2020-01-11,31st Place,12,msskinbolic,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#msskinbolic_st_place,Eldrazi Tron,C,
Modern Challenge,LastOkoDays,5,2020-01-11,32nd Place,12,Jadacant,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-01-12#jadacant_nd_place,Primeval Titan,UBG,
Modern Preliminary,LastOkoDays,6,2020-01-13,5-0,15,Vidandric,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-14#vidandric_-,Dredge,BRG,
Modern Preliminary,LastOkoDays,6,2020-01-13,4-1,12,yamakiller,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-14#yamakiller_-,Eldrazi Tron,G,
Modern Preliminary,LastOkoDays,6,2020-01-13,4-1,12,JustBurn420,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-14#justburn_-,Slivers,WUBRG,
Modern Preliminary,LastOkoDays,6,2020-01-13,4-1,12,stonepeanut,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-14#stonepeanut_-,Crabvine,UBG,
Modern Preliminary,LastOkoDays,6,2020-01-13,4-1,12,rusty_gates,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-14#rusty_gates_-,Jund Midrange,BRG,
Modern Preliminary,LastOkoDays,6,2020-01-13,3-2,9,Hazzrd,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-14#hazzrd_-,Mono Red Prowess,R,
Modern Preliminary,LastOkoDays,6,2020-01-13,3-2,9,shadow_PT,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-14#shadow_pt_-,Dredge,BRG,
Modern Preliminary,LastOkoDays,6,2020-01-13,3-2,9,Papelucho10,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-14#papelucho_-,Infect,UG,
Modern Preliminary,LastOkoDays,6,2020-01-13,3-2,9,McWinSauce,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-14#mcwinsauce_-,Bant Control,WUG,
Modern Preliminary,LastOkoDays,6,2020-01-13,3-2,9,Butakov,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-14#butakov_-,Yawgmoth,BG,
Modern Preliminary,LastOkoDays,6,2020-01-13,3-2,9,PRGJJAR,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-14#prgjjar_-,Dredge,BRG,
Modern Preliminary,LastOkoDays,6,2020-01-13,3-2,9,Dreamcrusher119,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-14#dreamcrusher_-,Dredge,BRG,
Modern Preliminary,LastOkoDays,6,2020-01-13,3-2,9,qbturtle15,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-14#qbturtle_-,Jund Midrange,BRG,
Modern Preliminary,LastOkoDays,6,2020-01-14,4-1,12,McWinSauce,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-15#mcwinsauce_-,Bant Control,WUG,
Modern Preliminary,LastOkoDays,6,2020-01-14,4-1,12,Deathnote1999,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-15#deathnote_-,Eldrazi Tron,G,
Modern Preliminary,LastOkoDays,6,2020-01-14,4-1,12,Kazuga,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-01-15#kazuga_-,Mono Red Prowess,R,
