EVENT,META,WEEK,DATE,RESULT,POINTS,PLAYER,URL,ARCHETYPE,COLOR,COMPANION
Modern Challenge,PostZendikarRising,5,2020-10-17,26th Place,12,Moniz0801,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#moniz_th_place,Amulet Titan,UBRG,
Modern Challenge,PostZendikarRising,5,2020-10-17,27th Place,12,yamakiller,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#yamakiller_th_place,Obosh Aggro,R,Obosh
Modern Challenge,PostZendikarRising,5,2020-10-17,28th Place,12,Metcalf23,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#metcalf_th_place,Mono White Taxes,W,
Modern Challenge,PostZendikarRising,5,2020-10-17,29th Place,12,staffmat1992,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#staffmat_th_place,Dredge,BRG,
Modern Challenge,PostZendikarRising,5,2020-10-17,30th Place,12,Oderus Urungus,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#oderus_urungus_th_place,Humans,WUBRG,
Modern Challenge,PostZendikarRising,5,2020-10-17,31st Place,12,fabee1,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#fabee_st_place,Mono White Taxes,W,
Modern Challenge,PostZendikarRising,5,2020-10-17,32nd Place,12,quinniac,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-18#quinniac_nd_place,Obosh Aggro,R,Obosh
Modern Challenge,PostZendikarRising,5,2020-10-18,1st Place,18,Darkiundsa,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#darkiundsa_st_place,Humans,WUBRG,
Modern Challenge,PostZendikarRising,5,2020-10-18,2nd Place,18,stayrospet,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#stayrospet_nd_place,Omnath Saheeli,WURG,Jegantha
Modern Challenge,PostZendikarRising,5,2020-10-18,3rd Place,18,Nekonii,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#nekonii_rd_place,Golgari Elves,BG,
Modern Challenge,PostZendikarRising,5,2020-10-18,4th Place,18,azax,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#azax_th_place,Reclaimer Titan,WURG,
Modern Challenge,PostZendikarRising,5,2020-10-18,5th Place,18,Jositoshekel,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#jositoshekel_th_place,Heliod Combo,WG,
Modern Challenge,PostZendikarRising,5,2020-10-18,6th Place,18,JustJack,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#justjack_th_place,Humans,WUBRG,
Modern Challenge,PostZendikarRising,5,2020-10-18,7th Place,15,Mcleskey,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#mcleskey_th_place,Humans,WUBRG,
Modern Challenge,PostZendikarRising,5,2020-10-18,8th Place,15,musasabi,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#musasabi_th_place,Reclaimer Titan,WRG,
Modern Challenge,PostZendikarRising,5,2020-10-18,9th Place,15,WhiTe TsaR,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#white_tsar_th_place,Omnath Saheeli,WURG,
Modern Challenge,PostZendikarRising,5,2020-10-18,10th Place,15,MiamiKidz,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#miamikidz_th_place,Reclaimer Titan,WRG,
Modern Challenge,PostZendikarRising,5,2020-10-18,11th Place,15,MHayashi,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#mhayashi_th_place,Obosh Aggro,R,Obosh
Modern Challenge,PostZendikarRising,5,2020-10-18,12th Place,15,toondoslav,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#toondoslav_th_place,Mono White Taxes,W,
Modern Challenge,PostZendikarRising,5,2020-10-18,13th Place,15,PhantasmalBear,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#phantasmalbear_th_place,Sultai Midrange,UBG,
Modern Challenge,PostZendikarRising,5,2020-10-18,14th Place,15,McWinSauce,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#mcwinsauce_th_place,WURG Control,WURG,
Modern Challenge,PostZendikarRising,5,2020-10-18,15th Place,15,DrDree,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#drdree_th_place,Humans,WUBRG,
Modern Challenge,PostZendikarRising,5,2020-10-18,16th Place,15,axk2,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#axk_th_place,Neobrand,UG,
Modern Challenge,PostZendikarRising,5,2020-10-18,17th Place,15,Gods_Shadow,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#gods_shadow_th_place,Grixis Control,UBR,Lurrus
Modern Challenge,PostZendikarRising,5,2020-10-18,18th Place,12,DaniMRebel,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#danimrebel_th_place,Spirits,WU,
Modern Challenge,PostZendikarRising,5,2020-10-18,19th Place,12,Malpyrocky,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#malpyrocky_th_place,Shadow Prowess,BR,Lurrus
Modern Challenge,PostZendikarRising,5,2020-10-18,20th Place,12,KoKonuts,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#kokonuts_th_place,G Tron,G,Jegantha
Modern Challenge,PostZendikarRising,5,2020-10-18,21st Place,12,Jenara19,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#jenara_st_place,Omnath Saheeli,WURG,Jegantha
Modern Challenge,PostZendikarRising,5,2020-10-18,22nd Place,12,mechint,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#mechint_nd_place,WURG Control,WURG,
Modern Challenge,PostZendikarRising,5,2020-10-18,23rd Place,12,Blitzlion27,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#blitzlion_rd_place,Mill,WU,
Modern Challenge,PostZendikarRising,5,2020-10-18,24th Place,12,fedjkeee,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#fedjkeee_th_place,Jund Shadow,BRG,
Modern Challenge,PostZendikarRising,5,2020-10-18,25th Place,12,An_Actual_Potato,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#an_actual_potato_th_place,Humans,WUBRG,
Modern Challenge,PostZendikarRising,5,2020-10-18,26th Place,12,Ibaitor,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#ibaitor_th_place,Golgari Midrange,BG,
Modern Challenge,PostZendikarRising,5,2020-10-18,27th Place,12,AstralPlane,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#astralplane_th_place,Omnath Saheeli,WURG,Jegantha
Modern Challenge,PostZendikarRising,5,2020-10-18,28th Place,12,asics112,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#asics_th_place,Humans,WUBRG,
Modern Challenge,PostZendikarRising,5,2020-10-18,29th Place,12,TheSouthDakota,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#thesouthdakota_th_place,Dredge,BRG,
Modern Challenge,PostZendikarRising,5,2020-10-18,30th Place,12,daibloXSC,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#daibloxsc_th_place,Izzet Control,UR,
Modern Challenge,PostZendikarRising,5,2020-10-18,31st Place,12,StrawberryMilkShake1,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#strawberrymilkshake_st_place,Izzet Control,UR,
Modern Challenge,PostZendikarRising,5,2020-10-18,32nd Place,12,aManatease,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-challenge-2020-10-19#amanatease_nd_place,Shadow Prowess,WBR,Lurrus
Modern Preliminary,PostZendikarRising,6,2020-10-19,5-0,15,Patxi,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-20#patxi_-,WURG Control,WURG,
Modern Preliminary,PostZendikarRising,6,2020-10-19,4-1,12,Kiwairay,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-20#kiwairay_-,Oops All Spells,WUBRG,
Modern Preliminary,PostZendikarRising,6,2020-10-19,4-1,12,McWinSauce,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-20#mcwinsauce_-,WURG Control,WURG,
Modern Preliminary,PostZendikarRising,6,2020-10-19,4-1,12,TwistedWombat,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-20#twistedwombat_-,Omnath Saheeli,WURG,Jegantha
Modern Preliminary,PostZendikarRising,6,2020-10-19,4-1,12,Sanchez5272,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-20#sanchez_-,E Tron,C,
Modern Preliminary,PostZendikarRising,6,2020-10-19,3-2,9,ArchivalRain,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-20#archivalrain_-,Gifts Storm,UR,
Modern Preliminary,PostZendikarRising,6,2020-10-19,3-2,9,Biednarccio,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-20#biednarccio_-,Mono White Taxes,W,
Modern Preliminary,PostZendikarRising,6,2020-10-19,3-2,9,_Shatun_,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-20#_shatun__-,Obosh Aggro,R,Obosh
Modern Preliminary,PostZendikarRising,6,2020-10-19,3-2,9,medvedev,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-20#medvedev_-,Omnath Saheeli,WURG,Jegantha
Modern Preliminary,PostZendikarRising,6,2020-10-19,3-2,9,Redgy819,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-20#redgy_-,Omnath Saheeli,WURG,Jegantha
Modern Preliminary,PostZendikarRising,6,2020-10-19,3-2,9,Danker,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-20#danker_-,Azorius Control,WU,
Modern Preliminary,PostZendikarRising,6,2020-10-19,3-2,9,RitterAG,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-20#ritterag_-,Izzet Prowess,UR,
Modern Preliminary,PostZendikarRising,6,2020-10-19,3-2,9,bwheezy,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-preliminary-2020-10-20#bwheezy_-,Jeskai Control,WUR,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,kazuhiko,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#kazuhiko_-,Jeskai Control,WUR,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,Kev_1414,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#kev__-,Dredge,BRG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,yunari-456,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#yunari-_-,Izzet Prowess,UR,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,DcNo,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#dcno_-,Humans,WUBRG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,OnDutyMedic,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#ondutymedic_-,Snoop Goblins,BR,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,wefaldbot,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#wefaldbot_-,Inverter,UB,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,Tc1990,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#tc_-,Bant Blink,WUG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,merfolkgod,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#merfolkgod_-,Incinerator Burn,R,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,Brosterman,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#brosterman_-,Bant Midrange,WUG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,Maccaciock,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#maccaciock_-,Izzet Control,UR,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,MartinezDP,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#martinezdp_-,Sultai Control,UBG,Yorion
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,Raptor_Nachos,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#raptor_nachos_-,Mono Red Prowess,R,Jegantha
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,Gakihare,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#gakihare_-,Izzet Prowess,UR,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,fradev1988,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#fradev_-,Azorius Control,WU,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,crazybaloth,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#crazybaloth_-,Devoted,WG,Lurrus
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,Nis2a,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#nisa_-,Hardened Scales,WG,Lurrus
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,lovepsy,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#lovepsy_-,Heliod Devoted,WG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,Trellon,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#trellon_-,U Tron,U,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,dbroncs1,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#dbroncs_-,Golgari Midrange,BG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,DoctorQueller,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#doctorqueller_-,Spirits,WU,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,Zxrogue,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#zxrogue_-,Yawgmoth,BG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,StreexIT,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#streexit_-,Bant Spirits,WUG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,Parrit,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#parrit_-,Mono White Taxes,W,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,Satelitbg123,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#satelitbg_-,Izzet Control,UR,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,_Makaveli,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#_makaveli_-,Azorius Control,WU,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,Gubsly,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#gubsly_-,Eight Rack,B,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,seasonofmists,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#seasonofmists_-,Abzan Taxes,WBG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,__Ghost__,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#__ghost___-,Zombies,UB,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,AJOCHUM,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#ajochum_-,WURG Control,WURG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,CavalloGoloso,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#cavallogoloso_-,Azorius Control,WU,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,FedeG,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#fedeg_-,Heliod Combo,WG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,axk2,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#axk_-,Neobrand,UG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,Antoine57437,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#antoine_-,WURG Blink,WURG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,Selfeisek,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#selfeisek_-,Living End,BRG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,hugofreitas1,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#hugofreitas_-,Izzet Restore Balance,URG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,klien7,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#klien_-,Oops All Spells,WUBRG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,Salva1994,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#salva_-,Merfolk,WU,Lurrus
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,TheDogFish,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#thedogfish_-,Merfolk,UG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,IPlayBadDecks,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#iplaybaddecks_-,Jeskai Breach,WURG,Jegantha
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,esseelle,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#esseelle_-,Boros Land Destruction,WR,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,MadMaxErnst,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#madmaxernst_-,Zombie Shadow,BR,Lurrus
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,katoriarch123,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#katoriarch_-,Bant Control,WUG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,karavek,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#karavek_-,Amulet Titan,WUBRG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,CyricCanela,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#cyriccanela_-,Gruul Midrange,RG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,4pC-AlteC,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#pc-altec_-,Elves,G,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,aspiringspike,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#aspiringspike_-,Azorius Control,WU,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,Heiring,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#heiring_-,KGC Tron,G,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,TuggaNaxos,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#tugganaxos_-,Dredge,UBR,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,mala_grinja,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#mala_grinja_-,Belcher,RG,
Modern League,PostZendikarRising,6,2020-10-20,5-0,-,Mulldrifter,https://magic.wizards.com/en/articles/archive/mtgo-standings/modern-league-2020-10-20#mulldrifter_-,Shadow Prowess,BR,Lurrus
